StartDate,study_id,withdraw,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,date,bpns_gen_1,bpns_gen_2,bpns_gen_3,bpns_gen_4,bpns_gen_5,bpns_gen_6,bpns_gen_7,bpns_gen_8,bpns_gen_9,bpns_gen_10,bpns_gen_11,bpns_gen_12,bpns_gen_13,bpns_gen_14,bpns_gen_15,bpns_gen_16,bpns_gen_17,bpns_gen_18,bpns_gen_19,bpns_gen_20,bpns_gen_21,bpns_gen_22,bpns_gen_23,bpns_gen_24,bpns_gen_25,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18,bfi_19,bfi_20,bfi_21,bfi_22,bfi_23,bfi_24,bfi_25,bfi_26,bfi_27,bfi_28,bfi_29,bfi_30,bfi_31,bfi_32,bfi_33,bfi_34,bfi_35,bfi_36,bfi_37,bfi_38,bfi_39,bfi_40,bfi_41,bfi_42,bfi_43,bfi_44,bfi_45,afi_1,afi_2,afi_3,afi_4,afi_5,afi_6,afi_7,afi_8,afi_9,afi_10,afi_11,afi_12,afi_13,afi_14,afi_15,afi_16,authentic_1,authentic_2,authentic_3,authentic_4,authentic_5,authentic_6,authentic_7,authentic_8,authentic_9,authentic_10,authentic_11,authentic_12,authentic_13,selfreflect_1,selfreflect_2,selfreflect_3,selfreflect_4,selfreflect_5,selfreflect_6,selfreflect_7,selfreflect_8,selfreflect_9,selfreflect_10,selfreflect_11,selfreflect_12,selfreflect_13,gender,gender_3_TEXT,Q42,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,iphone,consent,consent1,consent2,Q12,Q20,Q53,Q32,Q35,Q31,Q52,Q30,Q37,Q38,Q39,Q51,Q40,Q50,Q51.0
2019-04-24T12:45:40Z,219,NA,2019-04-24T12:55:39Z,0,100,598,1,2019-04-24T12:55:39Z,17,5,4,5,5,4,3,3,4,5,6,5,5,3,2,2,3,5,5,5,4,2,2,2,2,2,3,2,3,2,4,3,4,3,3,3,4,2,4,2,4,4,4,2,2,4,3,4,3,4,4,4,3,3,3,3,3,4,4,4,3,3,2,4,2,3,3,3,3,3,5,4,3,3,3,4,3,3,4,3,2,3,3,4,3,3,1,4,2,2,2,3,3,2,4,3,3,3,2,3,7,6,5,3,6,7,3,5,6,5,7,5,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-17T12:33:55Z,220,NA,2019-04-17T12:48:50Z,0,100,894,1,2019-04-17T12:48:50Z,10,6,6,6,6,4,1,2,2,7,7,7,7,1,2,1,1,6,6,6,6,3,1,1,1,2,4,1,4,1,4,2,5,2,4,4,4,1,5,4,2,5,5,2,1,4,2,5,1,5,3,1,1,5,2,4,3,5,5,4,4,4,1,5,2,4,1,5,1,4,5,5,4,5,3,4,4,3,2,3,3,2,1,2,2,2,1,4,1,4,2,4,2,1,5,4,1,5,1,3,3,5,5,6,6,4,5,1,6,2,3,5,5,2,,2,NA,1,NA,NA,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-16T06:30:04Z,221,NA,2019-04-16T07:17:58Z,0,100,2873,1,2019-04-16T07:17:58Z,9,4,4,5,4,5,2,5,4,6,5,6,5,1,1,1,1,6,6,6,6,1,3,2,1,2,2,1,5,1,4,2,5,1,3,4,4,1,5,1,5,4,5,2,1,4,3,5,2,4,5,4,1,5,1,3,2,5,4,5,2,4,1,4,2,4,5,5,2,4,5,3,4,4,3,4,2,3,3,1,2,2,3,2,2,4,1,5,1,2,3,2,3,2,5,5,2,4,2,3,5,3,4,3,6,4,5,4,4,9,7,4,5,1,,3,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-12T16:15:30Z,222,NA,2019-04-12T16:41:16Z,0,100,1545,1,2019-04-12T16:41:18Z,5,6,5,5,5,3,2,3,2,4,7,6,6,5,3,4,3,5,6,4,5,6,6,5,6,2,1,1,5,2,4,2,4,4,3,4,4,1,4,3,2,3,5,2,4,3,4,4,4,4,3,4,4,4,2,3,4,5,4,4,4,3,1,4,4,4,4,3,2,2,5,4,4,4,3,3,3,4,2,2,2,4,3,5,4,5,1,4,3,2,1,2,2,3,3,4,2,4,3,3,6,5,5,3,8,6,2,7,5,3,0,7,5,1,,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2019-04-12T11:14:54Z,223,NA,2019-04-12T11:58:26Z,0,100,2612,1,2019-04-12T11:58:27Z,5,6,6,4,3,5,5,5,6,5,5,6,6,6,6,5,5,5,6,5,6,6,7,5,5,5,4,4,4,4,3,5,4,1,4,5,4,3,3,3,4,4,3,4,3,4,3,4,4,4,3,3,4,4,4,4,3,4,3,2,4,4,5,4,3,4,4,4,4,4,5,5,4,4,3,4,4,5,4,4,5,4,4,5,3,3,5,4,4,5,4,4,3,4,4,3,4,4,4,3,8,8,7,7,8,9,6,7,9,8,7,9,8,2,,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,3,1,1,NA,NA,NA,1,NA,NA
2019-04-24T14:52:03Z,224,NA,2019-04-24T15:05:01Z,0,100,777,1,2019-04-24T15:05:02Z,17,4,4,4,3,6,4,4,5,3,5,5,5,3,4,4,3,4,4,4,4,6,6,5,5,2,4,3,5,4,3,4,4,2,4,4,2,4,4,4,5,3,2,2,4,4,3,4,2,2,3,1,4,4,4,5,4,4,5,4,2,2,4,2,4,4,2,4,3,4,5,2,3,3,3,3,2,2,2,1,3,4,4,4,5,4,1,4,3,2,2,2,3,4,4,4,3,4,3,3,8,8,9,1,8,9,1,1,1,3,8,8,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-28T12:42:20Z,225,NA,2019-04-28T13:16:10Z,0,100,2030,1,2019-04-28T13:16:10Z,21,6,3,5,6,3,1,2,3,4,4,6,4,2,2,3,3,7,6,6,6,2,2,2,2,2,4,2,5,2,2,2,4,2,4,3,4,1,5,2,4,3,4,4,4,2,2,4,2,2,3,3,1,5,4,1,3,4,4,2,4,4,3,3,4,2,5,4,2,1,5,3,3,2,3,4,4,3,1,2,4,1,1,1,2,1,1,4,4,4,4,3,5,4,3,2,4,4,3,3,1,4,1,9,2,3,8,8,9,9,1,1,5,2,,4,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,5,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-14T14:45:10Z,226,NA,2019-04-14T17:20:52Z,0,100,9342,1,2019-04-14T17:20:52Z,7,5,6,7,6,2,2,2,6,5,5,6,5,1,2,1,4,5,5,5,5,3,4,3,3,2,4,1,4,1,1,2,5,2,5,4,4,2,5,2,3,4,5,2,1,4,2,3,1,5,3,4,2,5,3,4,1,4,4,5,4,5,1,4,2,3,2,4,2,2,5,4,4,4,1,4,3,4,4,4,3,2,2,3,4,3,1,5,3,2,2,2,4,2,4,4,3,3,2,3,9,7,7,3,7,5,4,7,3,4,7,7,5,1,,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2019-04-16T10:09:46Z,227,NA,2019-04-16T10:36:24Z,0,100,1597,1,2019-04-16T10:36:24Z,9,5,5,5,5,4,3,3,2,4,4,5,5,2,3,2,3,5,5,5,5,4,4,3,4,2,3,4,4,2,4,4,4,3,4,3,3,2,5,2,4,4,3,2,4,4,4,5,3,3,4,2,3,5,3,5,4,4,4,4,4,5,3,4,4,4,4,5,4,4,5,3,4,4,4,4,3,3,3,3,3,4,4,3,4,3,1,3,3,3,4,4,3,3,4,3,4,3,3,3,4,4,5,2,5,4,5,5,4,4,6,5,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-23T01:30:42Z,228,NA,2019-04-23T01:38:08Z,0,100,445,1,2019-04-23T01:38:08Z,16,4,6,6,4,5,5,5,5,5,5,2,5,5,2,3,6,4,4,4,6,6,7,5,6,2,1,4,4,4,2,5,3,4,5,5,2,1,4,2,2,2,3,4,4,4,5,3,4,4,4,3,4,5,5,1,4,3,2,5,5,2,1,2,4,5,2,4,4,2,5,4,4,2,4,5,4,4,3,4,4,4,4,4,3,4,1,4,5,5,2,4,4,2,4,4,3,4,4,3,7,8,1,5,8,7,3,9,9,9,2,7,5,1,,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-12T12:53:55Z,229,NA,2019-04-12T13:02:59Z,0,100,544,1,2019-04-12T13:03:00Z,5,5,6,6,6,5,3,5,4,6,6,6,6,2,1,1,3,6,6,6,5,4,2,3,4,2,4,4,4,3,4,4,4,3,4,4,4,2,5,3,4,4,4,2,3,4,3,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,5,4,4,4,3,4,4,2,3,3,4,4,4,4,4,4,1,4,2,2,1,4,2,4,4,4,3,4,2,3,8,8,7,2,8,8,2,2,5,5,8,8,5,1,,2,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
2019-04-22T13:21:17Z,230,NA,2019-04-22T13:29:56Z,0,100,519,1,2019-04-22T13:29:57Z,15,5,4,6,6,4,3,5,4,7,7,6,6,1,1,2,2,7,7,7,7,1,2,1,1,2,5,4,5,2,4,3,4,1,5,5,4,4,5,5,4,4,2,1,5,3,2,5,2,4,4,5,5,5,4,2,5,4,5,4,4,3,2,4,4,2,5,4,2,2,5,5,5,4,5,4,4,3,4,2,5,1,1,3,2,2,1,5,1,2,4,4,2,1,4,5,1,5,2,3,2,2,2,9,2,2,8,8,8,8,2,2,5,1,,5,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-12T23:11:48Z,231,NA,2019-04-14T22:49:21Z,0,12,171453,0,2019-04-21T22:49:48Z,6,5,5,6,5,4,3,4,4,7,6,6,6,3,1,1,2,4,5,6,4,4,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-23T11:53:23Z,232,NA,2019-04-23T12:23:56Z,0,100,1833,1,2019-04-23T12:23:57Z,16,6,7,7,7,3,1,2,4,7,5,7,6,4,2,2,3,6,7,7,7,3,3,4,1,2,5,2,5,3,5,2,5,4,4,5,5,1,5,4,5,5,5,4,4,5,2,5,3,4,5,4,1,5,2,5,3,5,5,4,2,5,2,5,4,5,2,5,5,4,5,5,5,5,5,5,2,4,2,2,5,5,4,4,4,5,1,5,1,2,2,2,1,1,5,5,2,5,1,3,8,9,9,0,7,10,0,0,1,0,6,8,5,2,,5,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T17:36:51Z,233,NA,2019-04-23T18:15:19Z,0,100,2308,1,2019-04-23T18:15:20Z,16,4,4,3,3,4,4,4,5,5,4,4,5,4,3,4,3,3,3,3,3,6,5,5,5,2,2,3,3,4,3,4,4,3,2,3,2,2,4,4,2,2,3,4,4,3,4,2,3,2,3,3,3,3,4,3,4,4,3,2,3,3,2,3,4,3,3,3,4,2,5,3,2,3,2,3,3,3,3,1,4,3,3,3,3,3,1,4,2,3,3,3,3,2,2,3,2,2,3,3,3,1,4,5,3,3,5,7,7,5,6,5,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-16T13:31:45Z,234,NA,2019-04-16T13:42:59Z,0,100,674,1,2019-04-16T13:43:00Z,9,5,6,7,5,6,4,4,7,6,7,7,6,1,1,1,1,6,6,6,6,2,3,2,2,2,3,5,5,2,5,4,4,4,4,5,4,4,5,3,5,3,5,2,5,5,2,4,3,3,5,4,1,4,2,4,2,4,5,1,5,4,4,5,5,5,2,4,4,4,5,5,5,5,5,5,4,2,3,1,4,5,4,5,5,5,1,4,1,2,2,2,2,1,5,5,1,5,1,3,6,10,6,0,9,9,0,9,2,0,8,10,5,1,,4,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
NA,235,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-04-22T11:24:53Z,236,NA,2019-04-22T11:33:57Z,0,100,543,1,2019-04-22T11:33:58Z,15,4,4,6,4,4,4,4,6,6,7,7,7,3,1,4,1,3,3,3,2,6,7,7,5,2,5,4,2,4,2,3,2,5,2,4,3,2,3,4,3,3,4,5,5,3,2,5,5,2,2,3,4,3,5,4,4,3,2,2,4,3,4,2,5,3,2,4,5,1,5,3,2,3,3,5,3,3,4,3,4,4,5,3,4,5,1,4,5,5,5,4,5,5,3,3,3,3,3,3,6,2,5,2,6,7,2,7,8,2,5,2,5,2,,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-28T09:44:55Z,237,NA,2019-04-28T09:56:07Z,0,100,671,1,2019-04-28T09:56:07Z,21,6,6,6,6,3,2,6,3,6,4,4,4,4,2,3,5,6,6,5,6,4,2,5,3,2,4,3,5,3,4,4,4,3,3,4,2,2,5,4,4,3,5,1,4,4,3,5,2,4,4,4,3,5,4,3,4,4,5,4,4,4,2,5,4,4,4,5,3,2,5,4,4,5,4,4,4,4,3,3,5,5,5,5,5,5,1,5,3,1,2,2,2,3,4,5,2,5,1,3,8,8,8,3,8,9,1,10,3,1,7,7,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-25T13:59:49Z,238,NA,2019-04-25T14:10:29Z,0,100,639,1,2019-04-25T14:10:30Z,18,5,6,4,2,3,1,2,1,4,6,4,6,2,3,3,6,5,4,4,5,2,2,3,1,2,3,2,3,2,4,3,3,2,2,4,2,3,4,2,3,3,3,3,3,2,4,3,4,2,1,2,2,4,3,4,3,4,4,2,4,3,2,3,4,2,1,3,4,4,5,4,4,4,2,4,1,4,2,2,2,4,4,4,4,4,1,3,3,2,2,3,2,2,3,4,1,4,2,3,3,3,4,3,7,7,1,2,2,1,6,4,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,2,10,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-23T15:12:02Z,239,NA,2019-04-23T15:24:15Z,0,100,733,1,2019-04-23T15:24:16Z,16,7,7,7,7,6,1,2,4,7,6,6,7,2,1,2,6,7,7,7,7,1,1,1,1,2,5,4,5,2,4,1,5,5,4,5,5,1,5,2,5,5,5,1,2,3,1,5,1,4,2,5,4,5,5,5,1,5,5,4,4,5,2,2,1,5,3,3,3,2,5,4,5,5,4,5,5,4,2,5,4,5,5,5,5,5,1,4,1,2,1,5,3,1,5,5,1,5,1,3,10,10,10,0,10,10,0,0,0,0,10,10,5,2,,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T16:09:40Z,240,NA,2019-04-22T16:16:28Z,0,100,408,1,2019-04-22T16:16:28Z,15,7,4,4,7,2,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,1,1,2,2,1,5,1,5,5,1,3,5,5,4,2,4,3,5,5,5,5,3,3,5,5,5,5,4,5,2,5,1,3,3,4,5,5,1,5,1,5,1,4,2,5,5,2,5,3,3,3,3,4,1,1,1,1,1,4,5,5,5,1,1,5,1,1,1,1,1,1,5,4,1,4,1,3,2,3,0,10,10,5,7,10,5,10,7,2,5,1,,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-15T19:00:06Z,241,NA,2019-04-15T19:10:30Z,0,100,624,1,2019-04-15T19:10:30Z,8,5,6,6,3,3,2,1,5,5,5,7,6,4,4,4,2,2,4,4,4,6,6,5,6,2,4,2,4,1,2,2,4,1,1,4,2,1,4,3,5,4,2,3,5,3,3,4,3,2,1,3,2,4,5,4,4,4,4,2,4,4,2,4,5,2,4,4,5,4,5,4,4,2,4,4,4,4,3,4,3,4,4,4,4,4,1,4,4,3,2,2,3,3,4,3,3,4,3,3,5,10,9,3,8,9,3,6,0,7,7,8,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-15T18:31:28Z,242,NA,2019-04-15T19:04:00Z,0,100,1952,1,2019-04-15T19:04:00Z,8,5,5,5,4,5,3,7,5,5,6,5,4,4,3,3,6,3,4,4,4,5,7,6,5,2,2,3,4,2,4,2,4,5,4,5,3,1,5,4,4,4,5,4,5,4,2,5,4,5,4,2,1,5,3,5,4,4,2,4,5,3,1,5,3,5,4,4,4,4,5,4,4,5,4,4,2,3,2,2,5,4,4,5,4,5,1,5,3,3,1,4,3,2,4,4,1,4,2,3,10,9,10,0,10,9,2,0,2,2,9,9,5,1,,3,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,2,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-04-22T12:27:03Z,243,NA,2019-04-22T12:37:47Z,0,100,643,1,2019-04-22T12:37:47Z,15,5,3,4,4,5,2,5,5,4,5,5,6,4,2,4,4,4,3,4,4,4,2,5,5,2,3,2,4,4,2,4,4,1,2,3,3,1,5,4,2,3,5,1,4,4,4,5,2,1,1,2,1,3,3,5,4,5,4,3,2,2,2,4,4,3,2,3,3,2,5,3,4,4,3,3,2,2,2,2,5,3,3,3,4,3,1,5,3,3,3,3,2,1,3,4,2,3,2,3,9,5,6,0,6,6,0,1,0,0,7,5,5,2,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-12T12:39:38Z,244,NA,2019-04-12T12:52:17Z,0,100,758,1,2019-04-12T12:52:18Z,5,5,3,7,4,4,2,5,5,7,6,6,6,1,1,1,3,4,4,5,5,5,4,4,3,2,3,2,5,1,2,4,5,2,3,5,3,1,5,3,1,2,2,1,5,4,5,4,4,4,1,2,3,5,4,3,4,5,3,3,5,3,1,5,3,3,1,5,5,1,5,4,4,4,3,3,1,1,3,1,4,2,1,3,4,1,1,5,3,4,4,3,3,1,5,5,1,4,1,3,0,0,0,10,1,2,10,0,4,10,0,0,5,1,,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,5,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-12T22:51:52Z,245,NA,2019-04-12T23:22:56Z,0,100,1864,1,2019-04-12T23:22:57Z,5,5,7,6,5,6,4,6,6,7,7,7,7,3,1,1,3,4,4,6,5,7,7,7,7,2,1,4,4,3,4,5,4,3,2,4,3,2,5,4,4,4,5,4,4,4,5,3,4,2,5,2,1,4,2,5,5,4,3,4,4,2,3,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,3,3,5,4,4,5,4,4,1,4,2,4,3,3,4,4,4,4,2,4,2,3,6,6,6,4,6,7,4,1,1,6,6,6,5,2,,4,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA
2019-04-22T10:56:33Z,246,NA,2019-04-22T22:49:17Z,0,100,42763,1,2019-04-22T22:49:17Z,15,4,5,5,4,5,4,4,5,4,5,5,5,3,3,4,3,5,5,5,5,4,2,4,2,2,3,2,5,3,3,5,4,2,3,4,3,1,5,2,4,3,4,1,5,3,4,5,3,3,2,3,3,4,2,4,4,5,4,4,3,3,2,5,4,4,2,3,2,4,5,3,3,3,3,3,4,4,3,2,4,4,3,4,4,4,1,2,3,4,4,3,4,2,3,3,3,4,2,3,4,4,3,1,7,3,2,2,2,2,6,5,5,1,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-22T17:00:44Z,247,NA,2019-04-22T23:05:06Z,0,100,21861,1,2019-04-22T23:05:07Z,15,5,5,5,5,3,4,3,4,7,7,6,6,1,2,1,2,6,5,4,6,5,4,3,2,2,3,4,3,1,4,4,4,3,4,5,4,2,5,3,4,4,3,2,2,5,3,4,2,2,4,3,3,3,3,4,3,5,3,4,3,4,3,4,2,4,2,4,4,4,5,3,4,3,4,3,4,2,2,1,4,3,2,4,4,4,1,4,2,4,2,2,5,1,4,4,2,4,2,3,6,4,3,7,6,4,4,7,6,6,5,3,5,1,,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
2019-04-16T11:45:43Z,248,NA,2019-04-16T11:59:21Z,0,100,818,1,2019-04-16T11:59:21Z,9,6,6,6,6,3,1,4,4,7,7,6,6,2,2,2,2,6,6,6,3,1,2,1,2,2,5,2,3,2,4,2,5,3,5,3,5,2,3,2,3,5,5,4,2,2,1,5,2,5,3,5,2,2,2,3,2,5,2,5,4,5,2,3,1,5,4,4,4,1,5,4,4,4,3,4,1,3,2,1,4,2,2,4,4,4,1,5,1,3,2,3,3,1,4,4,2,4,1,3,5,6,6,3,7,4,3,7,1,9,4,9,5,1,,2,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-16T05:09:54Z,249,NA,2019-04-16T05:21:08Z,0,100,673,1,2019-04-16T05:21:08Z,9,4,4,4,1,4,5,4,4,5,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,5,4,5,3,3,5,5,4,4,4,3,3,5,4,4,4,2,3,2,5,4,5,4,3,4,5,5,3,5,3,4,5,3,3,4,4,5,4,4,3,2,3,4,3,4,4,3,4,4,4,4,4,4,3,3,4,4,5,5,4,1,2,3,3,3,3,2,3,2,3,3,3,2,3,5,5,5,3,7,5,2,8,5,3,2,5,1,2,,1,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-16T11:08:30Z,250,NA,2019-04-16T11:13:43Z,0,100,313,1,2019-04-16T11:13:44Z,9,4,3,4,2,5,4,5,6,4,4,3,4,3,3,5,4,5,5,4,5,4,4,5,3,2,2,3,2,3,2,4,4,2,3,2,3,2,3,4,NA,2,4,3,4,2,4,4,4,3,3,3,3,3,4,3,4,4,3,4,2,2,2,4,4,2,2,3,2,2,5,2,2,3,2,3,3,4,4,4,4,3,2,4,3,2,1,4,2,2,4,3,3,3,4,3,3,2,4,3,1,5,1,2,3,3,4,8,4,3,2,5,5,1,,3,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
2019-04-27T21:53:22Z,251,NA,2019-04-27T22:04:56Z,0,100,693,1,2019-04-27T22:04:56Z,20,2,5,7,5,7,4,5,7,6,4,5,4,5,2,6,4,4,4,4,3,4,6,4,6,2,4,2,5,2,3,2,5,2,1,5,4,1,5,3,2,4,5,1,5,4,2,5,5,2,3,2,3,4,5,5,2,4,5,2,4,4,1,4,5,4,1,5,5,4,5,4,5,4,3,4,5,5,2,2,5,5,5,5,5,5,1,3,2,4,3,4,3,2,3,3,2,2,1,3,8,5,10,0,7,5,0,0,0,1,0,5,5,2,,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
2019-04-12T11:44:25Z,252,NA,2019-04-12T12:10:38Z,0,100,1572,1,2019-04-12T12:10:39Z,5,6,4,6,4,3,2,2,2,6,7,7,6,1,1,1,2,4,4,5,2,3,5,6,2,2,4,3,4,3,4,3,3,4,1,4,4,3,4,4,3,4,2,2,5,4,2,5,5,2,3,4,4,4,5,3,4,3,3,1,4,4,3,4,5,3,4,3,5,2,5,3,3,3,3,4,3,2,3,1,5,3,2,2,2,2,1,5,2,4,3,4,4,2,4,4,1,5,1,3,3,1,2,5,2,3,5,5,2,9,5,5,5,2,,2,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,3,NA,2,1,NA,NA,NA,1,NA,NA
2019-04-22T14:35:14Z,253,NA,2019-04-22T14:53:39Z,0,100,1105,1,2019-04-22T14:53:39Z,15,5,6,6,6,5,4,5,5,5,5,6,5,4,3,4,6,5,5,5,5,3,5,3,5,2,5,4,4,4,4,2,3,5,2,4,5,2,4,3,5,4,3,3,4,5,3,5,4,4,4,3,4,4,4,4,4,4,4,2,2,4,3,4,3,5,2,3,3,3,5,4,4,4,4,4,4,3,4,3,3,5,4,5,5,5,1,3,2,4,3,1,2,2,3,4,2,3,3,3,9,8,9,1,9,8,0,1,1,4,7,5,5,2,,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA
